"id","company_id","type","discount_condition","discount_type","start_date","end_date","image","size_min","size_max","like_count","dislike_count","short_description","time_create","creator_user_id","discount_name","is_archived","fixed_size"
960,1350,Coffee shop,По промокоду,PROMOCODE,2025-10-24,2025-12-24,https://andersen-benefits.s3.amazonaws.com/5465434867748700182fe5edd35-6383-47cd-8839-a1be25728887.jpg,10.00,10.00,0,0,ANDERSEN,2025-10-24 08:26:20.499,3167,"",true,
1028,1424,online store,"Copy the promo code, go to the Touch store, and paste it into your shopping cart. The discount applies only to power banks.",PROMOCODE,2025-12-09,2026-01-01,https://andersen-benefits.s3.amazonaws.com/placeholder_imagedbfeb48e-9819-4235-8376-315b4e656d3d.png,5.00,5.00,0,0,PRAVDA_POWER,2025-12-09 13:28:36.240,49,"",true,
823,1190,Fitness|Yoga|Massage,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.

It gives to company employees a 20 and 25% discount on all of our classes.",PROMOCODE,2025-07-08,,https://andersen-benefits.s3.amazonaws.com/thumbnail_logo_niebieskie41b3585f-52f5-4711-a166-5fe43b54455a.png,20.00,25.00,2,0,ANDERSEN,2025-07-08 12:19:43.677,18,"",false,
1218,1636,GAMES,The discount will be applicable only for group bookings with a minimum of 10 people,PROMOCODE,2026-03-26,,https://andersen-benefits.s3.amazonaws.com/Screenshot%202026-03-26%20112619a27f8bd9-28dd-4872-bc0b-e843e9dd72c8.png,5.00,5.00,1,0,ANDERSENSNOW,2026-03-26 05:56:52.967,2919,"",false,
816,1181,Студия перманентного макияжа,На первое посещение скидка 10% при предъявлении или записи по секретному промокоду,PROMOCODE,2025-06-27,,https://andersen-benefits.s3.amazonaws.com/imagede086123-828b-4cb7-80ea-93e9289f9cdc.png,10.00,10.00,0,0,Zara010,2025-06-27 15:54:44.559,1134,"",false,
845,1220,Photo Services & Workshops,"1) Go to Instagram Page @photostudiojanym 2) Get acquainted with the variety of photoshoot types and pricelists 3) When registering for photoshoot mention that you are an employee of Andersen 4) Tell the promocode",PROMOCODE,2025-07-30,,https://andersen-benefits.s3.amazonaws.com/IMG_5597b3970a48-2b66-470e-96a5-d534cd962dee.jpg,0.00,0.00,0,0,ANDERSEN,2025-07-30 07:53:09.253,1134,"3 retouching photos & gift",false,
733,581,Shisha bar,"By promo code, discount on everything except alcohol",PROMOCODE,2025-05-09,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202025-05-09%20%D0%B2%2015.45.1813e17933-233b-4a06-a2bb-74f35bd603a4.png,10.00,10.00,1,0,Andersen10,2025-05-09 13:48:48.188,15,"",false,
881,1262,beauty salon,"Скидка на 1 посещение! 

1) Перейдите на инстаграм страницу: beauty loft Almaty
2) Выберите процедуру: маникюр, педикюр, шугаринг, макияж, ламинирование бровей / ресниц / парикмахерские услуги итд
3) При записи на процедуру укажите промокод",PROMOCODE,2025-09-04,,https://andersen-benefits.s3.amazonaws.com/IMG_7433608a1443-b3b1-40d4-b576-d4a816a8d6cf.jpg,10.00,10.00,0,0,Andersen&Beauty,2025-09-04 11:38:48.795,1134,"",false,
912,1293,Салон красоты,"Скидка 10% на 1 посещение!

1) Перейдите на инстаграм страницу салона или найдите их в 2gis
2) Выберите услугу
3) Скажите промокод
4) Наслаждайтесь скидкой!",PROMOCODE,2025-09-17,,https://andersen-benefits.s3.amazonaws.com/IMG_7736c2645bec-cef9-4d36-89f1-8c66ebd33848.jpg,10.00,10.00,0,0,Andersen&Beauty,2025-09-17 12:45:09.674,1134,"",false,
1219,1637,BOWLING,The discount will be applicable only for group bookings with a minimum of 10 people,PROMOCODE,2026-03-26,,https://andersen-benefits.s3.amazonaws.com/Screenshot%202026-03-26%201135026210a729-9a4b-4ffd-a569-02202948afe7.png,5.00,5.00,0,0,ANDERSENGRID,2026-03-26 06:14:03.284,2919,"",false,
994,1384,Центр развития детей,"1) Свяжитесь с центром 
2) При записи на пробное занятие укажите промокод",PROMOCODE,2025-11-12,,https://andersen-benefits.s3.amazonaws.com/IMG_02816f6b600e-7899-425f-b254-2944fcf685f6.jpg,0.00,0.00,0,0,Andersen,2025-11-12 06:40:26.608,1134,Бесплатное пробное занятие,false,
222,89,Musical instruments,by promo code,PROMOCODE,2025-05-26,,https://andersen-benefits.s3.amazonaws.com/wired_tunes_pmc_1563c81888-7dda-4018-a3d4-a3200edf8b83.jpg,5.00,5.00,1,0,ANDERTUNE5,,1544,"",false,
749,597,School/camps for kids,"The discount will be applied using a promo code, which you can find under the ""get a promocode"" button.",PROMOCODE,2025-05-20,,https://andersen-benefits.s3.amazonaws.com/471304233_443393865493348_8871090251475046803_n9cd8c660-86db-4cef-99b6-9231d0698713.jpg,5.00,5.00,0,0,Esti052025#,2025-05-20 15:15:02.818,18,"",false,
567,405,Yoga,Provide a promocode.,PROMOCODE,2025-01-10,,https://andersen-benefits.s3.amazonaws.com/kak-zanimatsja-jogoj-v-domashnih-uslovijah_159005804414905544136d0e0235-926a-44f9-97ae-e0278a8b9de9.jpg,20.00,20.00,0,0,ANDERSENPERKS,2025-01-10 14:54:06.745,20,"",false,
625,471,mental health application,"Andersen's employees can get a prolonged 1-month Freemium period and a monthly subscription for 5.99$ instead of 9.99$ (40%). 

For applying the discount: 
1) scan the QR code from the picture via link https://andersenlab-my.sharepoint.com/:i:/p/ha_tsikhanava/EY15RHeGcS1Mgs79IGzOoVEB7--QexG8UGnmtYCu1l7ysw?e=ySUuDy 
2) input promocode ",PROMOCODE,2025-03-05,,https://andersen-benefits.s3.amazonaws.com/image32891646-578f-44c4-85a7-9501dddac507.png,40.00,40.00,0,0,ANDERSEN,2025-03-05 12:41:52.754,20,"",false,
735,583,Bookstore,"15% discount on any item in the physical store.",PROMOCODE,2025-05-14,,https://andersen-benefits.s3.amazonaws.com/5267335737513213161e22ce78b-2421-48e0-ac03-925cb6eb7925.jpg,15.00,15.00,0,0,ANDERSENPERKS,2025-05-13 06:44:12.402,20,"",false,
759,1110,Optika,Please provide a promocode.,PROMOCODE,2025-05-23,2025-08-31,https://andersen-benefits.s3.amazonaws.com/loon-image-high%20%283%2906522e9a-8ab9-4391-850d-99531965c07d.jpg,20.00,40.00,0,0,ANDERSENPERKS25,2025-05-23 13:42:30.716,20,"",true,
760,1111,Optika,Please provide a promocode.,PROMOCODE,2025-05-23,,https://andersen-benefits.s3.amazonaws.com/loon-image-high%20%284%29468b3eac-49dd-4cd5-bb13-4403df461de3.jpg,20.00,20.00,0,0,SUPERNORMAL-TO-ANDERSEN,2025-05-23 13:53:14.548,20,"",false,
810,1175,Food,By Promo Code,PROMOCODE,2025-06-25,,https://andersen-benefits.s3.amazonaws.com/photo_2025-06-25_17-04-409b3d0d06-a1dd-4773-b9dc-64e1d15c5acb.jpg,10.00,10.00,1,0,Andersen,2025-06-25 15:06:46.473,1544,"",false,
227,94,Barber and hairdresser,By Promo Code,PROMOCODE,2025-05-21,,https://andersen-benefits.s3.amazonaws.com/Monosnap%20hair%20salon%20WARSAW%20%28%40ultra.hairsalon%29%20%E2%80%A2%20%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%20%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE%20%D0%B2%20Instagram%20%F0%9F%94%8A%202024-04-02%2011-42-12ce6987f6-c0fb-4814-8c79-a2e367f520a3.png,0.00,0.00,4,0,Andersen,,1544,-20 pln,false,
261,126,Filmlab,By Promo Code,PROMOCODE,2025-05-22,,https://andersen-benefits.s3.amazonaws.com/Untitleddec3b900-b5c0-4914-8d34-6024e4ce3b1e.png,10.00,10.00,2,0,Andersen@phs.waw,,1544,"",false,
275,140,Pet shop,by promocode,PROMOCODE,2025-05-26,,https://andersen-benefits.s3.amazonaws.com/Monosnap%20Dianamed%20-%20pe%C5%82na%20ochrona%20Twojego%20psa%20z%20suplementami%20Dianamed%20%F0%9F%94%8A%202024-05-06%2015-07-2082e8e9ff-cd06-499c-92f0-2bfa58d72b77.png,10.00,10.00,1,0,Andersen,,1544,"",false,
358,202,Art Workshops,"By Promo Code 
20% Discount on Workshops
10% Discount on Painting Lessons",PROMOCODE,2025-06-11,,https://andersen-benefits.s3.amazonaws.com/ab1c79_c44210e4939841b881e03b1024e61d4e~mv2410fda95-b6ec-4368-8bf7-1cc4b8665f6d.jpg,20.00,20.00,1,0,Andersen,,1544,"",false,
361,205,Kids center,By Promo Code,PROMOCODE,2025-06-11,,https://andersen-benefits.s3.amazonaws.com/photo_2024-06-24%2011.40.25eed04e12-9d3d-4793-93cd-8a4260a038bb.jpeg,10.00,10.00,1,0,Andersen,,1544,"",false,
405,249,Freshly Baked Goods,by promo code,PROMOCODE,2024-07-01,,https://andersen-benefits.s3.amazonaws.com/Monosnap%20Bia%C5%82oruskie%20wypieki%20%F0%9F%A4%A4%20%28%40kakao_warszawa%29%20%E2%80%A2%20%D0%A4%D0%BE%D1%82%D0%BE%20%D0%B8%20%D0%B2%D0%B8%D0%B4%D0%B5%D0%BE%20%D0%B2%20Instagram%202024-07-29%2014-04-516ca54208-4219-40d0-9887-e12c66c36db4.png,10.00,10.00,6,0,Andersen,,1544,"",false,
533,366,Rehabilitation,by promo code,PROMOCODE,2025-03-01,,https://andersen-benefits.s3.amazonaws.com/5960637604770727065c638b814-f401-486f-b8d6-cf1f8f094797.jpg,10.00,10.00,1,0,Let him know in Instagram that you are from ANDERSEN TEAM!,,1544,"",false,
534,367,salon,by promo code,PROMOCODE,2024-12-01,,https://andersen-benefits.s3.amazonaws.com/IMG_3909997af5c2-8d8c-4385-80b8-272f99c62649.jpeg,20.00,20.00,0,0,Recording via Instagram considering that you are an Andersen employee,,1544,"",false,
651,497,Barbershop,"-20% on all services for your first visit!

Book a visit via the link 
https://booksy.com/pl-pl/164191_crew-barbershop_barber-shop_3_warszawa
",PROMOCODE,2025-03-20,2025-07-21,https://andersen-benefits.s3.amazonaws.com/53930649265091335569f50095e-3b54-4a52-9c47-49affd7c86e9.jpg,20.00,20.00,0,0,Andersenlab,2025-03-20 08:57:27.241,1544,"",true,
698,544,Arts & Crafts,By Promo Code,PROMOCODE,2025-04-15,,https://andersen-benefits.s3.amazonaws.com/photo_2025-04-15_13-47-0051746592-ee14-4a9c-97ce-ab6c3cab84ea.jpg,15.00,15.00,0,0,VanGog,2025-04-15 11:56:43.879,1544,"",false,
900,1281,Cosmetologist,"10% discount on all procedures, and 5% on cosmetics.

Important: Appointments must be booked directly, not through Treatwell.",PROMOCODE,2025-09-09,,https://andersen-benefits.s3.amazonaws.com/5911023400992753723%20%283%29bcf422e4-8885-4c9b-b937-84f1dcf6b5db.jpg,5.00,10.00,0,0,ANDERSENCOSMO,2025-09-08 07:23:31.244,20,"",false,
718,565,Food,By Promo Code,PROMOCODE,2025-04-24,,https://andersen-benefits.s3.amazonaws.com/photo_2025-04-23_12-19-525f68e759-d6de-4c0a-9621-517fac969b25.jpg,15.00,15.00,1,0,Andersen,2025-04-23 10:21:48.995,1544,"",false,
719,566,FITNESS,"Training for ANDERSEN employees

Every employee of ANDERSEN is eligible for a 26% discount –
the special rate is 51 zł per session (instead of the regular 69 zł).

Minimum purchase – 10 sessions.
Payment options:
– at the club reception (cash or card),
– or via an online link, which will be sent upon request.

",PROMOCODE,2025-04-24,,https://andersen-benefits.s3.amazonaws.com/BW_Smartass_logod8a3fa68-bd17-4ac7-ad5e-23f32ec61e1d.jpg,26.00,26.00,0,0,SmartANDERSEN,2025-04-24 11:03:21.311,1544,"",false,
721,568,Arts & Crafts,By Promo Code,PROMOCODE,2025-04-28,,https://andersen-benefits.s3.amazonaws.com/photo_2025-04-28_09-50-46fc39d805-3db4-421c-95d2-8780c88a948c.jpg,10.00,10.00,0,0,Andersen,2025-04-28 11:44:34.164,1544,"",false,
728,576,Kids / Entertainment,By Promo Code,PROMOCODE,2025-05-08,,https://andersen-benefits.s3.amazonaws.com/photo_2025-05-08_09-42-4259d1f143-f06b-4e5a-b38b-e0c920ee7b24.jpg,10.00,10.00,0,0,Andersen,2025-05-08 07:46:19.791,1544,"",false,
736,584,Beauty,By PromoCode,PROMOCODE,2025-05-13,,https://andersen-benefits.s3.amazonaws.com/photo_2025-05-13_10-53-4867947fc3-fc8d-4a2e-b8c5-22d91f5a015a.jpg,10.00,10.00,0,0,Andersen,2025-05-13 08:57:37.734,1544,"",false,
743,591,Auto,By Promo Code,PROMOCODE,2025-05-15,,https://andersen-benefits.s3.amazonaws.com/photo_2025-05-15_14-56-5702ad4f48-d8a0-4de5-87dd-db566d1b263b.jpg,5.00,5.00,0,0,ANDERSEN 2025,2025-05-15 12:57:28.475,1544,"",false,
755,1106,Pet Care,By Promo Code,PROMOCODE,2025-05-23,,https://andersen-benefits.s3.amazonaws.com/12345a18f4bf8-53ab-41c7-a22f-3fb9e6054901.jpg,10.00,10.00,0,0,Andersen,2025-05-23 07:38:32.137,1544,"",false,
792,1152,Cosmetology,Enjoy either a 10% discount on any service or a FREE AI-powered skin diagnostics and cosmetologist consultation included with your procedure.,PROMOCODE,2025-06-12,,https://andersen-benefits.s3.amazonaws.com/face_time_fully_visiblefe5bfbe4-aea8-4c7f-ada2-154fcdebda07.jpg,10.00,10.00,1,0, FaceAndLove,2025-06-12 07:37:04.028,1544,"",false,
795,1155,salon,"🎁 Special offer for Andersen employees:
✨ 30% off your first visit
✨ 10% off all future appointments

Use your promo code when booking to enjoy the offer.",PROMOCODE,2025-06-13,,https://andersen-benefits.s3.amazonaws.com/art_massage_adjustedb8280e7d-ce3e-40a2-a394-7727848256c5.jpg,10.00,30.00,0,1,ANDERSEN,2025-06-13 08:55:49.596,1544,"",false,
812,1177,e-sports club,"Simply mention the promo code to the administrator when booking and get a 100% bonus on your first top-up

➡️For example,  top up 100 PLN — get 200 PLN on your gaming balance!
(Yes, double the playtime for the same price!)
🔄 Your balance never expires — you can use the remaining funds on your next visits.

📞 Booking is required — via phone or Instagram
HEADSHOT Mokotów +48 572 572 375
HEADSHOT Białołęka +48 575 456 366",PROMOCODE,2025-06-26,,https://andersen-benefits.s3.amazonaws.com/headshot_adjusted069b839a-94bf-487d-9e07-bacf452aa2a0.jpg,0.00,0.00,1,0,ANDERSEN,2025-06-26 13:44:49.923,1544,Bonus on first top-up,false,
859,1234,Food,"Get a special discount on your entire bill, just mention the promo code when ordering",PROMOCODE,2025-08-12,,https://andersen-benefits.s3.amazonaws.com/photo_2025-08-12_13-35-2739b9c55c-2c3e-4c30-a820-2812bde480d2.jpg,10.00,10.00,0,0,Andersen,2025-08-12 11:38:08.376,1544,"",false,
853,1228,Board games,by promo code,PROMOCODE,2025-08-07,,https://andersen-benefits.s3.amazonaws.com/logo2-696493bf1e7-c081-4125-9751-f86a43a3391a.jpg,10.00,10.00,0,0,Andersen,2025-08-07 09:07:49.587,1544,"",false,
959,1349,Eyelash and brow master,"15% on any one treatment
20% on the lash + brow complex

Please provide a promo code.",PROMOCODE,2025-10-24,,https://andersen-benefits.s3.amazonaws.com/22228d05d1ea-c784-4eb3-94c3-cb4b487b8b2e.jpg,15.00,20.00,0,0,ANDERSENLASH25,2025-10-24 07:49:42.614,20,"",false,
992,1382,Manicure,Please provide a promo code to receive a gift.,PROMOCODE,2025-11-11,,https://andersen-benefits.s3.amazonaws.com/5228747857249111839cf2330b9-00ca-48dc-87b0-456e95e6deae.jpg,0.00,0.00,0,0,ANDERSENPERKS_Xtina,2025-11-10 13:16:47.887,20,SPA ritual,false,
1001,1391,Child development center,Get your first lesson free - use the promo code.,PROMOCODE,2025-11-20,,https://andersen-benefits.s3.amazonaws.com/%D0%94%D0%B5%D1%82%D1%81%D0%BA%D0%B8%D0%B9%D1%86%D0%B5%D0%BD%D1%82%D1%80705bd85d-d383-4e0f-84d4-cf153eb13637.jpg,100.00,100.00,0,0,ANDERSENROM,2025-11-19 08:45:01.384,20,"",false,
472,305,English school,say promocode to manager,PROMOCODE,2024-08-01,,https://andersen-benefits.s3.amazonaws.com/%D0%A1%D0%BD%D0%B8%D0%BC%D0%BE%D0%BA%20%D1%8D%D0%BA%D1%80%D0%B0%D0%BD%D0%B0%202024-09-26%2012081429c385fc-e128-4f40-955b-6e6f3f90db5f.png,10.00,10.00,0,0,Andersen,,46,"",false,
871,1246,Music lessons,"50% discount on your first lesson!",PROMOCODE,2025-08-28,,https://andersen-benefits.s3.amazonaws.com/Imagef164b328-05ba-4706-ae2a-da21ffa6ed86.jpg,50.00,50.00,0,0,ANDERSENMUSIC,2025-08-28 11:58:05.298,20,"",true,
516,349,Food (cheese),"Знижка за промокодом, на всю продукцію на сайті, окрім наборів",PROMOCODE,2024-11-25,,https://andersen-benefits.s3.amazonaws.com/Screenshot%20%2815%2941a27d28-75af-4de7-9dfe-d0a86f4f3345.png,5.00,5.00,4,0,Andersen,,46,"",false,
575,414,онлайн магазин,"Гольфи та шкарпетки для танців, спорту та повсякденного життя. Виробництво Дніпро. ",PROMOCODE,2025-01-15,,https://andersen-benefits.s3.amazonaws.com/2025-01-15%2017.08.177aca8451-a802-4f87-9473-51e668dd0b2c.jpg,10.00,10.00,0,0,Андерсен,2025-01-15 15:45:51.671,46,,false,
604,449,Фото та відео,"Знижка на послуги фотографа. Постійно працює в м. Черкаси, інколи в м. Київ.",PROMOCODE,2025-02-12,,https://andersen-benefits.s3.amazonaws.com/%D1%84%D0%BE%D1%82%D0%BEa192028f-8997-4143-b3c7-309edec8de8b.jpg,10.00,10.00,2,0,"сказати, що працюєш в Andersen",2025-02-12 15:13:19.133,46,"",false,
1003,1393,Music studio,"To receive a discount please provide a promo code.

The first subscription for any area of study (except for the drumming course) for Andersen employees will be: 4 lessons for 120 EUR, or 8 lessons for 240 EUR.

The first subscription for the drumming course will be: 4 lessons for 132 EUR, or 8 lessons for 264 EUR.",PROMOCODE,2025-11-21,,https://andersen-benefits.s3.amazonaws.com/1d1fb953a-67b6-44dd-b435-23f4123aaf4b.jpg,0.00,0.00,0,0,ANDERSENMUSE,2025-11-21 14:25:19.107,20,First month discount,false,
867,1242,Massage,By promocode,PROMOCODE,2025-08-21,,https://andersen-benefits.s3.amazonaws.com/4f8b76ee5dce45ee9c4dde9ca33f15-headspa-wroclaw-logo-3c272fdb2cce411fafcba087721e9d-booksya75a7e3c-a56c-4644-9bd0-691672104f24.jpeg,6.00,6.00,1,0,And25,2025-08-21 08:40:01.712,15,"",false,
875,1250,Quiz,By promocode,PROMOCODE,2025-09-03,,https://andersen-benefits.s3.amazonaws.com/2SFpLh77Qvcfb3bf006-c1e8-4db5-8848-aff9c70de69a.jpg,0.00,0.00,1,0,Andersen,2025-09-03 06:22:02.603,15,-10zl per person,false,
614,460,"вишитий одяг, вишивка, патчі",Вишитий одяг та аксесуари,PROMOCODE,2025-02-25,,https://andersen-benefits.s3.amazonaws.com/%D0%B7%D0%B0%D0%B2%D0%B0%D0%BD%D1%82%D0%B0%D0%B6%D0%B5%D0%BD%D0%BD%D1%8F%20%283%2945f407ed-2a4e-41bf-ae98-f25e20735413.png,10.00,10.00,0,0,Аndersen10,2025-02-25 10:13:16.500,46,"",false,
